200,392,404,500,164,199
432,392,344,47,389,164
200,11,389,164,74,186
200,74,104,150,456,247
164,200,11,389,181,199
200,441,177,392,50,11
200,186,328,406,500,164
200,11,392,135,500,324
226,150,135,392,200,316
200,97,8,372,389,135
409,20,200,500,164,328
200,392,500,97,164,135
150,451,200,199,164,391
200,135,465,456,389,60
135,316,200,48,47,392
200,175,500,150,404,164
461,117,424,250,200,392
97,392,200,395,465,404
200,500,392,389,73,316
133,199,264,327,328,164
200,97,445,177,369,101
200,392,135,327,316,459
200,327,115,389,404,135
200,391,150,500,199,392
200,441,177,392,50,11
200,150,316,129,456,351
164,11,389,52,192,81
392,200,500,199,324,364
200,404,505,316,500,351
200,335,135,316,392,465
200,3,39,404,389,316
199,200,139,228,389,428
200,500,9,392,150,164
200,351,392,177,168,71
250,200,117,169,7,392
391,335,175,461,328,215
200,392,250,500,316,150
200,500,392,74,339,316
200,82,186,164,199,316
186,403,11,200,456,328
200,275,392,164,199,328
200,122,375,144,164,372
392,200,124,329,74,186
200,129,389,404,164,500
129,432,499,47,392,200
200,150,328,199,324,316
200,250,500,418,428,456
392,451,422,95,200,97
200,186,404,279,395,74
200,324,25,47,11,456
200,500,404,150,391,429
328,129,164,439,351,177
200,441,177,392,50,11
200,328,404,74,316,135
200,461,391,364,392,115
200,392,500,351,456,247
200,422,186,500,351,494
328,37,465,392,97,172
500,200,404,316,164,391
200,441,177,392,50,11
200,392,12,39,47,351
200,328,199,164,324,261
200,392,364,97,150,482
200,392,135,82,500,316
200,392,150,500,74,199
200,328,324,37,41,392
200,392,456,95,74,59
499,47,282,296,169,432
200,441,177,392,50,11
82,316,339,11,247,26
404,200,389,150,26,135
275,200,500,351,391,456
47,200,164,456,279,500
200,74,123,199,48,404
392,200,404,250,150,199
200,328,97,186,140,404
391,129,47,392,172,328
200,500,250,392,328,150
200,135,316,422,391,469
200,47,164,316,129,5
47,392,25,169,200,315
200,96,257,327,351,135
429,44,136,391,120,433
200,97,339,392,500,404
392,391,456,133,322,319
200,186,392,324,387,391
200,380,316,474,402,150
11,164,389,200,199,392
200,402,392,479,316,47
404,200,122,150,500,39
200,316,392,389,338,247
200,324,364,212,328,392
200,494,3,4,500,499
200,316,47,500,129,7
200,441,177,392,50,11
389,263,200,164,150,406
200,441,177,392,50,11
328,122,500,375,200,389
391,200,392,422,458,181
164,404,200,389,335,328
200,392,82,500,351,97
200,133,150,202,500,287
200,351,392,456,115,482
200,164,398,406,364,422
200,441,177,392,50,11
97,484,120,216,164,391
200,97,500,465,335,303
200,441,177,392,50,11
404,11,200,500,129,351
164,95,200,392,500,150
200,441,177,392,50,11
200,47,500,162,351,392
391,432,200,268,392,181
200,335,500,316,199,150
200,307,199,77,500,456
199,398,372,38,200,389
200,500,392,164,156,335
404,392,324,200,398,335
311,47,135,200,181,328
392,199,328,135,274,200
200,441,177,392,50,11
200,392,328,369,389,177
391,60,200,392,456,47
200,316,25,392,135,351
200,441,177,392,50,11
200,392,164,39,12,199
392,328,135,200,351,129
404,200,47,129,335,392
408,212,31,150,85,263
200,364,150,327,316,59
200,150,164,74,500,250
47,200,199,97,422,250
164,328,177,37,370,185
200,392,500,95,150,199
392,200,391,186,328,428
200,11,316,392,135,403
392,164,200,3,364,74
500,323,226,422,76,113
200,150,392,135,406,11
500,351,200,328,25,150
200,164,392,324,456,97
200,500,164,275,39,199
328,200,199,74,47,465
200,39,500,374,392,461
156,200,316,404,181,261
200,392,402,432,316,47
164,200,392,404,328,465
200,328,199,500,392,47
392,200,328,432,404,500
47,186,195,200,226,392
200,12,391,432,156,251
164,389,11,3,441,186
200,60,129,250,474,324
200,150,177,129,61,122
200,392,404,324,199,164
153,181,200,494,316,402
200,392,250,500,439,402
500,200,351,156,324,391
200,325,129,150,327,199
402,432,316,200,499,468
200,441,177,392,50,11
404,135,316,11,500,90
200,328,97,150,392,164
26,299,362,250,404,200
47,164,200,392,402,97
200,500,181,392,164,129
200,150,61,336,333,392
200,404,441,297,335,464
200,500,9,135,316,185
200,392,150,353,61,74
494,174,165,327,392,432
200,389,351,500,316,133
175,59,392,316,200,3
200,164,312,500,41,97
387,61,435,200,150,404
200,392,199,164,279,404
250,404,500,135,402,417
200,344,392,135,458,150
200,351,135,316,168,402
500,215,200,392,461,404
200,150,404,129,456,74
200,199,164,328,404,335
11,122,25,186,404,413
11,200,500,25,164,39
200,97,392,150,465,500
200,461,150,392,164,39
200,272,328,150,500,39
82,404,392,199,402,164
164,404,328,200,392,199
200,500,404,316,129,37
200,150,328,500,242,3
392,377,432,200,404,97
186,150,328,200,392,39
200,392,129,135,461,316
200,392,316,461,250,429
404,200,150,500,316,392
200,500,41,417,351,316
499,338,200,494,181,395
150,200,143,164,217,81
328,324,500,456,186,95
456,200,391,500,461,392
404,392,465,150,456,389
432,331,335,328,199,200
200,164,456,135,429,354
432,150,456,135,257,26
200,359,413,461,392,500
200,500,95,364,250,316
200,164,25,351,451,60
200,456,135,392,500,404
200,398,500,169,402,328
404,135,90,406,402,441
216,391,199,338,307,181
465,97,200,392,303,3
200,441,177,392,50,11
200,74,392,90,404,164
328,432,226,122,124,242
200,11,389,254,404,392
200,441,177,392,50,11
499,200,82,199,398,186
200,164,316,389,199,404
3,164,90,199,200,41
200,392,150,456,74,95
500,364,200,95,402,316
200,181,392,199,328,164
200,441,177,392,50,11
200,150,392,500,250,268
175,82,226,261,200,164
200,392,500,458,445,316
247,345,307,491,117,415
200,164,328,461,389,82
263,282,200,12,47,500
200,20,391,328,208,494
200,500,351,129,247,135
200,392,461,250,500,316
200,328,456,39,129,164
47,200,169,181,199,164
200,392,47,79,181,500
200,186,406,500,164,181
150,391,200,129,47,392
150,369,435,97,272,200
200,74,316,181,500,392
328,97,391,200,369,106
392,200,500,164,316,175
11,164,389,52,200,41
392,47,482,200,25,456
264,237,200,404,74,95
200,456,74,461,374,117
200,392,324,95,327,472
200,324,164,144,392,456
200,275,220,263,500,59
200,199,500,351,60,39
164,328,441,429,489,200
391,200,335,389,164,316
47,317,411,181,27,432
200,389,150,339,135,404
200,441,177,392,50,11
122,85,432,200,335,328
200,500,432,316,458,494
439,254,164,200,307,250
200,392,461,95,474,339
200,392,391,339,461,500
200,391,129,316,177,74
200,104,392,158,456,135
200,150,129,500,60,406
200,164,324,199,307,327
