200,392,404,316,164,500
432,200,456,150,499,164
200,164,74,389,11,392
200,150,456,74,392,328
164,200,11,47,389,199
392,200,328,150,404,391
200,47,328,164,186,392
200,11,164,392,199,389
150,392,226,200,465,404
200,392,97,456,351,500
200,391,164,328,324,199
200,392,500,97,164,74
164,150,200,3,392,199
200,404,456,186,135,164
200,316,199,164,392,500
200,500,392,404,164,199
392,461,250,200,328,117
97,200,392,74,316,279
392,200,389,164,328,186
328,200,392,164,172,186
200,97,328,316,369,392
200,392,97,164,500,135
200,392,389,316,500,164
391,150,200,392,247,164
200,392,328,391,404,186
200,150,500,351,129,316
164,200,11,404,392,316
392,200,500,199,324,328
392,200,135,316,456,404
200,392,328,316,97,335
200,97,150,392,316,500
199,200,164,150,11,500
200,392,164,500,316,150
200,316,82,97,261,500
200,328,97,117,465,115
200,392,135,402,328,12
392,200,250,500,456,150
200,392,74,500,150,461
200,82,316,172,186,164
11,186,97,164,392,389
200,392,404,150,164,500
200,392,135,81,199,150
392,200,328,74,164,391
200,392,164,500,150,456
392,432,200,164,328,82
200,150,328,500,164,97
200,500,392,456,97,316
392,97,200,199,461,164
200,186,392,279,316,164
200,392,164,97,456,150
200,500,150,392,404,164
328,164,47,307,177,200
200,392,150,328,404,391
164,200,328,199,74,392
200,392,150,456,316,404
200,392,328,97,500,316
200,392,456,500,316,199
392,97,328,324,140,465
200,391,500,164,461,404
200,392,328,186,150,404
200,392,39,316,150,250
328,200,392,199,150,164
200,392,199,186,97,500
200,392,97,82,500,150
200,392,74,150,456,97
328,392,200,324,164,150
200,392,164,74,456,95
47,200,432,499,164,500
392,186,200,328,150,404
82,11,316,200,392,328
200,392,164,199,500,82
391,200,392,164,150,500
47,150,200,74,164,392
200,74,82,324,392,186
200,392,250,404,150,500
200,328,97,456,186,164
391,200,129,392,328,164
392,328,200,456,150,74
200,392,150,135,316,500
200,135,392,164,199,316
47,200,316,164,328,335
200,135,257,351,392,327
200,164,392,500,316,135
200,97,404,392,339,95
392,391,456,200,322,90
200,186,392,324,129,150
150,200,164,500,26,129
11,164,186,391,200,392
200,402,392,406,465,404
150,404,200,392,456,164
200,150,164,392,456,500
200,328,461,364,324,97
200,316,150,500,456,135
