200,392,404,316,164,500
432,200,499,456,150,186
200,164,74,11,389,324
200,150,74,456,392,186
200,164,11,47,404,389
200,391,392,189,186,404
200,47,328,186,415,324
11,200,164,392,324,404
150,226,392,200,404,465
200,97,392,47,3,39
391,200,164,324,199,328
200,392,500,97,199,164
164,150,3,200,451,199
200,404,186,456,474,465
200,135,316,164,392,199
200,500,392,175,404,3
392,461,250,117,200,328
97,392,200,74,150,404
392,200,389,73,164,186
328,164,392,199,200,172
200,97,369,328,316,445
200,392,327,135,97,500
200,392,389,164,316,404
391,150,200,247,392,370
200,391,392,186,189,404
200,150,500,392,316,456
164,11,200,404,316,389
392,200,500,199,324,404
200,404,316,392,432,500
200,392,465,328,97,316
200,279,500,129,186,404
199,200,164,404,392,150
200,164,392,500,9,316
200,316,261,135,199,322
200,328,117,465,97,250
200,391,402,328,46,215
392,200,250,150,500,456
200,392,74,500,186,97
200,82,186,164,172,500
11,186,200,82,97,164
200,392,404,164,316,150
200,392,500,199,461,372
392,200,328,74,164,456
200,392,150,500,456,129
432,392,200,129,499,82
200,150,328,392,500,164
200,500,150,392,456,250
392,461,97,200,216,494
200,186,392,279,402,316
200,164,97,392,456,47
200,404,500,150,47,391
328,47,164,122,307,389
200,391,392,186,189,404
200,164,328,199,74,404
200,391,461,150,392,456
200,392,474,97,404,500
200,392,261,500,316,181
392,97,369,465,328,140
391,200,500,164,404,461
200,391,392,186,189,404
200,392,39,315,374,316
328,200,199,261,392,164
200,392,199,186,97,95
200,392,97,82,500,150
200,74,392,150,186,500
200,328,392,324,164,150
200,164,392,95,74,456
47,499,200,402,432,500
200,391,392,186,189,404
11,82,189,339,316,328
200,392,404,389,199,500
391,200,392,275,500,316
47,74,200,150,392,164
200,74,82,324,226,392
200,392,404,250,150,199
200,186,97,456,328,150
391,129,200,392,47,186
392,328,200,250,456,316
200,135,404,316,328,392
200,392,328,47,135,199
47,200,164,392,335,116
200,257,135,327,96,351
200,316,328,391,164,392
200,97,404,339,392,95
391,392,456,200,90,133
200,186,392,324,129,391
150,26,200,402,380,500
11,200,164,392,186,3
402,200,392,47,328,465
150,404,200,164,456,392
200,150,456,338,392,164
200,328,461,212,364,324
200,316,150,432,404,456
200,47,392,59,164,257
200,391,392,186,189,404
200,263,164,150,199,389
200,391,392,189,186,404
328,200,392,316,391,500
200,392,82,97,316,461
404,164,200,11,199,335
200,392,461,82,328,199
200,150,260,133,397,202
200,392,500,351,328,97
