200,392,316,500,404,351
432,200,456,316,150,164
164,200,389,74,324,11
150,200,456,74,164,500
164,11,200,389,316,47
392,199,500,164,200,316
200,47,328,186,164,324
200,11,164,324,316,392
150,392,226,135,465,200
200,97,500,39,392,351
200,164,391,324,199,328
200,500,392,97,316,199
164,150,3,199,200,451
200,135,456,404,186,316
200,316,135,500,199,12
500,200,392,135,404,3
392,461,250,117,200,328
97,392,200,316,327,74
389,392,200,316,500,164
328,327,164,199,37,392
200,97,316,328,177,500
200,392,327,135,500,12
200,389,392,500,316,164
391,247,150,200,316,500
389,200,3,441,328,316
200,150,500,316,456,351
164,11,200,316,389,404
392,200,500,324,316,199
316,500,200,135,351,456
200,316,328,335,392,135
200,500,129,351,135,316
199,164,200,150,392,500
200,500,164,316,392,199
200,316,199,500,135,456
200,328,117,97,115,465
135,200,391,328,402,12
392,200,250,500,316,456
200,392,500,74,324,186
200,82,500,164,316,389
11,186,389,97,164,82
200,392,404,135,316,500
200,500,392,199,372,406
392,328,200,74,164,456
200,500,129,392,456,135
432,392,129,200,199,316
200,150,328,500,316,456
500,200,316,456,150,392
392,97,200,199,461,500
200,186,316,392,279,164
200,164,456,97,392,324
500,200,150,404,135,316
328,164,47,307,389,177
500,135,316,150,456,200
164,328,199,200,316,74
200,316,150,456,461,392
200,392,500,316,474,97
200,500,316,392,456,129
392,97,324,328,351,465
500,200,391,164,404,389
200,351,392,316,500,135
200,392,39,316,500,12
328,200,199,500,164,316
200,392,199,500,316,186
200,392,97,500,82,316
200,392,74,500,150,316
328,324,200,392,164,500
164,200,456,392,95,74
47,200,500,499,39,402
392,500,328,316,150,456
316,82,11,339,328,247
200,500,389,135,12,199
391,200,500,392,316,129
47,74,200,150,500,351
200,74,324,82,37,392
200,392,250,404,150,500
200,456,186,97,328,500
129,391,200,392,316,351
392,328,200,456,316,500
200,135,316,500,404,456
200,135,392,500,327,328
47,200,164,316,392,335
200,135,327,351,81,257
316,200,164,135,328,500
200,97,404,339,392,95
392,456,391,200,90,133
200,324,129,186,392,387
150,500,316,26,200,164
11,164,389,200,392,324
402,200,392,500,316,351
150,404,200,456,164,351
200,500,456,150,316,389
200,364,328,324,212,500
316,200,500,150,456,135
200,47,316,392,500,164
291,260,392,186,397,287
200,164,150,389,199,135
392,328,500,199,316,389
328,316,200,500,392,389
200,392,316,500,82,97
164,404,200,199,335,389
200,392,199,461,328,324
200,150,133,260,397,351
200,500,351,392,316,328
200,164,500,389,316,398
392,150,200,351,328,316
97,216,164,120,11,484
97,335,200,500,465,404
200,351,316,500,406,328
11,404,200,316,389,164
200,150,95,328,500,164
200,500,328,392,199,316
200,47,351,392,500,316
432,391,200,392,500,181
200,500,456,328,199,316
200,500,456,316,199,307
200,199,316,372,392,135
200,164,500,97,351,392
404,392,200,316,164,351
47,135,500,200,150,186
392,199,328,135,200,500
200,150,328,456,392,500
328,392,391,389,200,164
391,150,200,392,500,316
500,316,200,135,392,164
200,164,328,150,324,199
200,392,164,389,500,135
392,200,328,351,500,199
404,135,500,200,164,316
212,150,31,200,85,408
200,364,135,316,500,150
200,150,97,500,456,164
47,200,164,97,328,316
164,328,37,177,451,215
392,200,500,95,135,150
200,328,97,392,391,500
200,500,351,135,150,316
392,200,164,316,3,140
226,500,328,76,323,422
200,150,461,456,392,406
328,200,500,351,135,164
164,97,95,324,200,392
200,500,316,456,392,135
328,199,200,47,432,164
200,482,500,39,387,164
200,500,135,351,129,316
200,392,500,389,135,316
164,392,328,200,404,12
200,199,328,47,500,392
200,392,328,500,97,199
186,200,47,316,392,456
200,391,324,392,164,328
164,11,389,392,200,3
200,316,60,164,404,500
150,177,129,117,200,61
200,500,392,404,316,150
200,153,494,316,500,181
392,200,250,500,439,150
351,500,200,135,156,461
316,500,200,164,389,150
