404,200,316,392,476,500
432,129,200,392,500,316
164,389,74,200,395,41
202,150,200,133,205,171
93,11,164,200,426,392
200,392,500,316,47
47,200,186,415,387,344
11,444,200,324,12,392
226,150,135,392,169,316
200,97,392,500,316,47
324,327,391,200,20,364
200,500,16,392,181,97
164,451,3,150,199,391
12,200,465,8,392,500
200,392,500,316,47
500,175,200,392,316,47
392,117,501,474,140,250
97,327,278,27,200,392
73,389,372,392,344,200
327,328,315,37,133,245
97,200,242,316,76,257
200,327,12,392,239,135
200,389,279,392,500,316
391,150,247,370,500,324
200,392,500,316,47
200,150,392,500,316,47
164,11,200,392,500,316
392,200,364,500,199,324
92,316,200,392,500,47
200,429,316,328,392,500
200,392,500,316,47
199,200,392,500,316,47
200,441,500,316,164,432
200,316,392,500,47
465,438,115,200,328,117
216,391,200,392,500,316
392,200,250,500,456,316
200,392,74,500,269,396
82,200,389,172,162,316
11,389,406,468,413,257
200,392,404,500,316,47
200,392,500,316,47
392,74,365,133,312,316
200,247,129,297,500,392
432,129,392,82,226,247
200,328,150,500,499,351
500,200,392,316,47
392,362,200,500,316,47
200,279,494,186,395,316
62,200,392,500,316,47
156,500,275,200,392,316
47,328,389,307,122,164
200,392,500,316,47
164,200,328,157,74,199
200,115,461,456,322,364
200,392,474,254,351,192
200,422,392,500,316,47
465,369,97,376,392,264
391,500,200,404,164,392
200,392,500,316,47
200,392,39,316,315,47
328,261,200,364,389,398
200,392,482,199,186,95
200,135,97,500,82,417
200,74,12,392,150,500
200,328,324,389,11,392
3,164,200,129,82,95
47,499,282,200,392,500
200,392,500,316,47
189,45,11,316,82,432
12,200,392,500,316,47
391,275,200,392,500,316
47,74,438,164,150,500
200,74,82,324,123,67
200,392,250,404,474,129
200,456,140,186,97,328
129,391,189,172,110,92
316,392,328,250,456,500
200,135,8,316,392,500
200,135,129,327,239,372
47,406,200,392,500,316
96,200,257,327,312,31
44,200,392,500,316,47
97,339,200,404,95,499
391,322,133,157,90,392
200,391,129,322,329,406
380,26,129,150,115,402
11,300,389,200,392,500
402,135,200,392,500,316
150,404,214,31,465,313
200,474,247,338,327,70
200,212,316,364,339,328
316,200,161,392,500,47
257,7,298,200,258,77
200,392,500,316,47
263,242,200,304,129,150
200,392,500,316,47
381,316,375,328,122,200
200,392,391,316,500,47
404,312,164,200,392,500
200,392,82,125,438,500
82,133,260,200,397,150
200,351,81,500,135,392
200,164,398,324,392,500
200,392,500,316,47
216,345,97,25,120,415
335,445,200,97,465,303
200,392,500,316,47
11,404,200,392,500,316
95,200,150,463,135,500
200,392,500,316,47
200,47,421,162,351,370
432,391,200,265,392,500
200,500,499,456,335,129
200,456,500,406,307,77
200,389,392,500,316,47
200,408,392,500,316,47
404,392,135,200,500,316
47,200,392,500,316
392,199,135,274,328,307
200,392,500,316,47
391,369,328,49,349,392
391,403,362,150,200,60
500,25,316,200,392,47
200,392,500,316,47
200,257,500,164,392,12
351,482,392,328,200,62
322,404,316,135,200,392
212,31,85,263,500,354
200,364,157,408,471,81
200,97,428,247,307,500
47,422,200,392,500,316
451,215,257,323,37,328
95,392,500,200,316,47
97,328,200,172,391,257
200,322,316,392,500,47
140,392,3,200,500,316
226,76,172,500,323,422
200,150,461,192,339,386
328,200,392,500,316,47
200,95,441,164,97,345
200,500,386,81,392,316
199,328,432,465,47,200
200,482,387,39,247,392
200,392,500,316,47
200,432,413,402,135,392
164,328,392,429,11,12
199,200,47,328,500,389
328,200,39,392,391,148
186,47,200,392,500,316
135,391,459,200,392,500
11,164,389,3,479,200
200,409,60,392,500,316
150,40,177,90,129,439
200,364,500,494,392,404
153,200,392,500,316,47
392,200,250,124,402,500
156,461,324,95,239,444
325,200,316,135,392,500
316,402,200,392,500,47
200,392,500,316,47
404,316,239,135,200,392
328,97,46,418,324,164
26,362,299,200,392,500
316,47,200,392,500
200,406,129,392,500,316
200,150,336,332,31,61
200,500,404,250,392,316
9,200,392,500,316,47
392,433,458,81,70,369
194,365,243,49,406,494
200,156,392,500,316,47
59,175,200,392,500,316
200,164,307,500,312,41
133,404,186,202,339,59
371,200,279,500,164,199
250,500,200,392,316,47
200,76,98,48,344,392
200,392,500,316,47
215,500,461,386,122,135
81,328,250,147,129,404
200,25,404,328,164,122
25,122,413,186,228,11
11,200,392,500,316,47
97,392,307,200,125,250
200,150,250,26,461,392
200,495,456,272,77,120
124,16,200,392,500,316
404,253,335,257,164,389
395,404,200,351,124,500
150,200,500,242,339,364
